instance reducer rep algorithm time dynamic heuristic queue reduction polynomials monomials degree sreductions zeroreductions
katsuran5 F4 6 static 0.03 0.00 0.00 0.00 0.02 13 168 5 140 22
katsuran5 classical 22 static 0.03 0.00 0.00 0.00 0.01 13 168 5 31 18
katsuran6 F4 24 static 0.08 0.00 0.00 0.01 0.07 22 528 6 389 61
katsuranh5 F4 26 perturbation 0.08 0.05 0.04 0.00 0.02 13 168 5 219 49
katsuranh4 F4 19 caboara-perry 0.05 0.04 0.03 0.00 0.00 9 65 5 66 9
cyclicnh6 classical 13 static 2.17 0.00 0.00 0.14 1.99 99 3502 15 389 290
cyclicn4 F4 20 perturbation 0.01 0.00 0.00 0.00 0.00 7 30 6 43 10
katsuran4 classical 22 perturbation 0.04 0.03 0.03 0.00 0.00 7 49 4 12 5
cyclicn6 classical 29 static 2.04 0.00 0.00 0.15 1.85 45 1135 9 354 255
cyclicnh4 classical 10 static 0.01 0.00 0.00 0.00 0.00 7 30 6 12 5
cyclicnh4 classical 1 perturbation 0.03 0.03 0.03 0.00 0.00 7 30 6 12 5
cyclicnh4 F4 24 caboara-perry 0.04 0.03 0.02 0.00 0.00 7 29 8 38 6
katsuranh4 F4 8 static 0.01 0.00 0.00 0.00 0.00 7 49 4 44 6
katsuran4 classical 19 caboara-perry 0.05 0.04 0.03 0.00 0.01 7 55 4 12 5
cyclicnh6 classical 22 static 2.18 0.00 0.00 0.14 2.00 99 3502 15 389 290
katsuranh4 F4 4 perturbation 0.05 0.04 0.04 0.00 0.00 7 49 4 44 6
katsuranh5 classical 19 caboara-perry 0.27 0.21 0.17 0.01 0.03 14 197 5 34 20
katsuran6 F4 12 perturbation 0.25 0.05 0.05 0.01 0.17 22 528 6 537 123
cyclicn6 F4 12 static 0.54 0.00 0.00 0.13 0.36 45 1135 9 1272 351
katsuran4 F4 1 caboara-perry 0.03 0.02 0.02 0.00 0.00 7 49 4 44 6
katsuran4 F4 19 perturbation 0.04 0.03 0.03 0.00 0.00 7 49 4 44 6
cyclicn6 classical 25 static 2.11 0.00 0.00 0.17 1.89 45 1135 9 354 255
cyclicn5 classical 9 static 0.11 0.00 0.00 0.02 0.08 20 232 8 113 75
cyclicnh6 F4 27 static 0.60 0.00 0.00 0.10 0.45 99 3502 15 1344 386
cyclicn6 classical 12 static 1.88 0.00 0.00 0.15 1.69 45 1135 9 354 255
cyclicn6 classical 23 static 1.98 0.00 0.00 0.16 1.77 45 1135 9 354 255
cyclicnh4 classical 13 caboara-perry 0.05 0.04 0.03 0.00 0.00 5 21 5 8 3
katsuran5 classical 14 caboara-perry 0.18 0.14 0.10 0.01 0.02 12 193 6 32 16
cyclicnh5 classical 15 static 0.11 0.00 0.00 0.02 0.08 38 538 13 113 75
cyclicnh5 classical 29 caboara-perry 0.20 0.15 0.11 0.01 0.03 21 296 12 49 28
katsuran6 classical 26 perturbation 0.28 0.16 0.14 0.01 0.10 22 528 6 70 48
katsuranh6 F4 1 perturbation 0.19 0.06 0.05 0.02 0.10 22 528 6 537 123
cyclicnh5 F4 6 caboara-perry 0.25 0.19 0.13 0.01 0.04 20 309 12 314 27
katsuranh6 F4 4 static 0.09 0.00 0.00 0.01 0.07 22 528 6 389 61
cyclicnh5 classical 16 perturbation 0.17 0.12 0.11 0.01 0.03 12 171 7 38 17
katsuranh6 F4 26 perturbation 0.17 0.06 0.05 0.01 0.09 22 528 6 537 123
katsuran5 classical 16 perturbation 0.10 0.07 0.07 0.00 0.01 13 168 5 31 18
cyclicn6 classical 3 perturbation 2.60 0.56 0.46 0.15 1.82 45 1135 9 354 255
cyclicnh5 classical 0 caboara-perry 0.21 0.16 0.11 0.01 0.03 21 296 12 49 28
katsuranh6 classical 7 caboara-perry 0.97 0.74 0.46 0.03 0.17 24 634 6 77 53
katsuranh6 F4 18 caboara-perry 0.79 0.69 0.44 0.02 0.07 22 540 6 382 64
katsuran4 F4 7 static 0.01 0.00 0.00 0.00 0.00 7 49 4 44 6
katsuran6 classical 5 static 0.11 0.00 0.00 0.01 0.09 22 528 6 70 48
cyclicn5 classical 22 caboara-perry 0.35 0.18 0.15 0.03 0.10 10 89 15 87 46
cyclicn6 classical 3 static 2.02 0.00 0.00 0.15 1.83 45 1135 9 354 255
katsuran6 classical 22 static 0.11 0.00 0.00 0.01 0.09 22 528 6 70 48
katsuran5 classical 25 perturbation 0.10 0.07 0.07 0.00 0.01 13 168 5 31 18
cyclicn6 classical 22 perturbation 2.50 0.53 0.44 0.15 1.76 45 1135 9 354 255
cyclicn4 F4 12 caboara-perry 0.02 0.01 0.01 0.00 0.00 7 30 6 29 5
cyclicnh5 F4 25 static 0.06 0.00 0.00 0.01 0.03 38 538 13 350 89
cyclicnh5 classical 0 static 0.13 0.00 0.00 0.02 0.09 38 538 13 113 75
cyclicn5 classical 17 perturbation 0.26 0.14 0.12 0.02 0.08 20 232 8 113 75
cyclicnh4 classical 12 perturbation 0.04 0.03 0.03 0.00 0.00 7 30 6 12 5
cyclicn5 F4 29 static 0.06 0.00 0.00 0.02 0.03 20 232 8 364 87
katsuranh6 F4 10 caboara-perry 0.76 0.66 0.42 0.01 0.06 22 540 6 382 64
cyclicnh4 F4 12 static 0.01 0.00 0.00 0.00 0.00 7 30 6 29 5
katsuranh5 F4 2 perturbation 0.08 0.04 0.04 0.00 0.02 13 168 5 219 49
cyclicnh4 classical 9 perturbation 0.04 0.03 0.03 0.00 0.00 7 30 6 12 5
cyclicnh6 classical 23 static 2.10 0.00 0.00 0.14 1.91 99 3502 15 389 290
cyclicnh4 classical 8 static 0.01 0.00 0.00 0.00 0.00 7 30 6 12 5
katsuranh4 classical 13 caboara-perry 0.09 0.08 0.06 0.00 0.00 8 58 4 15 7
cyclicnh4 classical 19 caboara-perry 0.05 0.04 0.03 0.00 0.00 5 21 5 8 3
katsuran4 classical 2 caboara-perry 0.05 0.04 0.03 0.00 0.00 7 55 4 12 5
cyclicn4 classical 18 perturbation 0.03 0.02 0.02 0.00 0.00 7 30 6 12 5
cyclicn4 classical 21 caboara-perry 0.04 0.03 0.02 0.00 0.00 5 21 5 8 3
katsuranh6 classical 8 static 0.11 0.00 0.00 0.01 0.09 22 528 6 70 48
cyclicn5 classical 12 caboara-perry 0.53 0.29 0.24 0.04 0.16 10 89 15 87 46
cyclicn4 classical 28 caboara-perry 0.04 0.03 0.02 0.00 0.00 5 21 5 8 3
katsuranh4 F4 3 perturbation 0.05 0.04 0.03 0.00 0.00 7 49 4 44 6
katsuran6 F4 6 static 0.08 0.00 0.00 0.01 0.06 22 528 6 389 61
cyclicn4 F4 6 perturbation 0.01 0.00 0.00 0.00 0.00 7 30 6 43 10
cyclicn4 F4 16 perturbation 0.01 0.00 0.00 0.00 0.00 7 30 6 43 10
katsuranh4 classical 24 static 0.01 0.00 0.00 0.00 0.00 7 49 4 12 5
cyclicn6 classical 4 caboara-perry 5.59 1.75 1.24 0.40 3.31 19 360 48 406 274
katsuranh5 classical 1 caboara-perry 0.23 0.19 0.15 0.01 0.02 14 197 5 34 20
cyclicn4 classical 5 static 0.01 0.00 0.00 0.00 0.00 7 30 6 12 5
katsuranh4 classical 24 caboara-perry 0.09 0.08 0.06 0.00 0.00 8 58 4 15 7
cyclicnh6 classical 18 static 2.32 0.00 0.00 0.14 2.13 99 3502 15 389 290
katsuranh5 F4 10 static 0.02 0.00 0.00 0.00 0.02 13 168 5 140 22
cyclicn6 classical 2 perturbation 2.54 0.56 0.46 0.14 1.77 45 1135 9 354 255
katsuran6 classical 11 caboara-perry 0.47 0.27 0.19 0.03 0.14 23 593 6 72 49
katsuran4 F4 11 caboara-perry 0.03 0.02 0.02 0.00 0.00 7 49 4 44 6
katsuran5 classical 15 caboara-perry 0.18 0.13 0.10 0.01 0.03 12 193 6 32 16
katsuran5 classical 12 static 0.02 0.00 0.00 0.00 0.02 13 168 5 31 18
cyclicnh6 classical 28 perturbation 0.57 0.30 0.26 0.02 0.22 34 1540 9 102 65
katsuran6 F4 22 static 0.12 0.00 0.00 0.01 0.10 22 528 6 389 61
katsuran4 F4 23 static 0.01 0.00 0.00 0.00 0.00 7 49 4 44 6
cyclicnh4 F4 8 perturbation 0.01 0.00 0.00 0.00 0.00 7 30 6 43 10
cyclicn6 classical 16 caboara-perry 5.35 1.79 1.30 0.42 2.99 19 360 48 406 274
katsuran5 F4 10 static 0.03 0.00 0.00 0.00 0.02 13 168 5 140 22
cyclicn6 F4 5 caboara-perry 4.17 1.07 0.80 0.61 2.34 21 415 48 4892 440
katsuran6 classical 5 caboara-perry 0.49 0.30 0.21 0.03 0.13 23 593 6 72 49
cyclicn5 classical 13 perturbation 0.30 0.17 0.15 0.02 0.08 20 232 8 113 75
katsuran6 F4 10 perturbation 0.22 0.05 0.04 0.03 0.13 22 528 6 537 123
katsuranh6 F4 17 caboara-perry 1.12 0.98 0.65 0.01 0.08 22 540 6 382 64
cyclicn6 F4 15 perturbation 1.47 0.15 0.13 0.44 0.75 45 1135 9 1710 497
katsuranh6 classical 11 caboara-perry 1.24 0.90 0.59 0.04 0.23 24 634 6 77 53
katsuranh6 F4 19 static 0.38 0.00 0.00 0.01 0.32 22 528 6 389 61
cyclicnh5 F4 26 static 0.12 0.00 0.00 0.03 0.07 38 538 13 350 89
katsuran4 F4 27 static 0.02 0.00 0.00 0.00 0.00 7 49 4 44 6
katsuranh4 F4 28 perturbation 0.08 0.06 0.05 0.00 0.00 7 49 4 44 6
cyclicnh4 classical 6 caboara-perry 0.07 0.05 0.04 0.00 0.00 5 21 5 8 3
cyclicn6 classical 29 caboara-perry 5.88 1.82 1.31 0.44 3.46 19 360 48 406 274
cyclicn5 F4 15 static 0.13 0.00 0.00 0.02 0.07 20 232 8 364 87
katsuran5 F4 13 caboara-perry 0.24 0.20 0.18 0.00 0.03 13 168 5 140 22
katsuranh5 classical 5 static 0.08 0.00 0.00 0.01 0.05 13 168 5 31 18
katsuranh4 classical 18 static 0.02 0.00 0.00 0.00 0.00 7 49 4 12 5
cyclicn5 F4 29 caboara-perry 0.75 0.58 0.47 0.04 0.09 12 114 15 571 69
cyclicnh5 F4 22 caboara-perry 0.36 0.24 0.17 0.01 0.08 20 309 12 314 27
katsuran5 classical 17 static 0.07 0.00 0.00 0.01 0.04 13 168 5 31 18
katsuran6 classical 25 caboara-perry 0.82 0.57 0.41 0.05 0.16 23 593 6 72 49
katsuranh4 classical 8 caboara-perry 0.11 0.09 0.07 0.00 0.01 8 58 4 15 7
katsuranh5 classical 7 static 0.02 0.00 0.00 0.00 0.01 13 168 5 31 18
cyclicn5 F4 28 perturbation 0.35 0.18 0.17 0.06 0.08 20 232 8 600 176
katsuran6 classical 7 static 0.13 0.00 0.00 0.01 0.11 22 528 6 70 48
katsuran6 classical 20 caboara-perry 0.86 0.46 0.32 0.07 0.28 23 593 6 72 49
katsuran6 classical 4 caboara-perry 0.56 0.37 0.26 0.05 0.12 23 593 6 72 49
katsuran4 F4 12 perturbation 0.04 0.03 0.03 0.00 0.00 7 49 4 44 6
cyclicnh6 classical 20 caboara-perry 1.71 0.97 0.60 0.09 0.60 48 2580 14 153 105
katsuranh6 F4 25 static 0.09 0.00 0.00 0.01 0.07 22 528 6 389 61
cyclicnh5 classical 24 static 0.11 0.00 0.00 0.02 0.08 38 538 13 113 75
katsuran5 F4 28 perturbation 0.07 0.04 0.04 0.00 0.02 13 168 5 219 49
cyclicnh6 classical 24 caboara-perry 1.33 0.66 0.40 0.07 0.56 48 2580 14 153 105
cyclicnh5 classical 20 caboara-perry 0.21 0.16 0.11 0.01 0.03 21 296 12 49 28
cyclicn4 classical 2 perturbation 0.03 0.02 0.02 0.00 0.00 7 30 6 12 5
katsuran5 F4 13 static 0.02 0.00 0.00 0.00 0.01 13 168 5 140 22
katsuran4 F4 18 static 0.01 0.00 0.00 0.00 0.00 7 49 4 44 6
cyclicn6 F4 4 perturbation 0.91 0.10 0.08 0.25 0.50 45 1135 9 1710 497
katsuran5 classical 18 caboara-perry 0.19 0.14 0.11 0.01 0.03 12 193 6 32 16
katsuran4 F4 5 caboara-perry 0.03 0.02 0.02 0.00 0.00 7 49 4 44 6
cyclicnh6 classical 10 caboara-perry 1.28 0.63 0.38 0.06 0.54 48 2580 14 153 105
katsuran6 F4 16 static 0.32 0.00 0.00 0.01 0.30 22 528 6 389 61
katsuranh6 F4 11 perturbation 0.33 0.06 0.05 0.03 0.22 22 528 6 537 123
katsuranh4 F4 19 static 0.01 0.00 0.00 0.00 0.00 7 49 4 44 6
cyclicnh4 F4 25 caboara-perry 0.04 0.03 0.02 0.00 0.00 7 29 8 38 6
cyclicnh5 classical 4 static 0.11 0.00 0.00 0.02 0.08 38 538 13 113 75
cyclicn4 F4 14 static 0.01 0.00 0.00 0.00 0.00 7 30 6 29 5
cyclicnh4 classical 25 caboara-perry 0.05 0.04 0.03 0.00 0.00 5 21 5 8 3
katsuranh5 classical 12 perturbation 0.12 0.10 0.09 0.00 0.01 13 168 5 31 18
katsuran5 classical 8 static 0.02 0.00 0.00 0.00 0.01 13 168 5 31 18
katsuranh6 classical 11 static 0.16 0.00 0.00 0.01 0.13 22 528 6 70 48
katsuran6 classical 13 static 0.18 0.00 0.00 0.01 0.16 22 528 6 70 48
cyclicn4 F4 10 perturbation 0.01 0.00 0.00 0.00 0.00 7 30 6 43 10
cyclicn4 classical 16 static 0.01 0.00 0.00 0.00 0.00 7 30 6 12 5
katsuranh4 F4 14 perturbation 0.10 0.08 0.06 0.00 0.00 7 49 4 44 6
cyclicnh5 F4 3 static 0.06 0.00 0.00 0.01 0.04 38 538 13 350 89
cyclicnh4 classical 18 perturbation 0.04 0.03 0.03 0.00 0.00 7 30 6 12 5
cyclicn5 classical 27 caboara-perry 0.39 0.24 0.20 0.03 0.10 10 89 15 87 46
katsuran4 classical 19 perturbation 0.04 0.03 0.03 0.00 0.00 7 49 4 12 5
cyclicn5 classical 29 caboara-perry 0.35 0.19 0.16 0.03 0.10 10 89 15 87 46
katsuranh6 classical 13 static 0.26 0.00 0.00 0.03 0.20 22 528 6 70 48
katsuran6 F4 12 caboara-perry 0.57 0.40 0.30 0.04 0.11 21 518 6 375 62
cyclicnh5 F4 14 caboara-perry 0.35 0.22 0.16 0.01 0.10 20 309 12 314 27
katsuranh5 classical 14 perturbation 0.25 0.19 0.17 0.00 0.02 13 168 5 31 18
katsuranh5 F4 6 perturbation 0.08 0.05 0.04 0.01 0.02 13 168 5 219 49
cyclicn5 F4 15 caboara-perry 0.58 0.45 0.36 0.03 0.08 12 114 15 571 69
katsuranh6 classical 2 perturbation 0.39 0.24 0.21 0.01 0.12 22 528 6 70 48
katsuranh5 F4 15 static 0.02 0.00 0.00 0.00 0.01 13 168 5 140 22
katsuranh4 F4 29 static 0.01 0.00 0.00 0.00 0.00 7 49 4 44 6
cyclicnh4 F4 29 caboara-perry 0.04 0.03 0.02 0.00 0.00 7 29 8 38 6
katsuran4 classical 20 perturbation 0.04 0.03 0.03 0.00 0.00 7 49 4 12 5
cyclicnh4 F4 25 static 0.01 0.00 0.00 0.00 0.00 7 30 6 29 5
katsuranh6 classical 2 static 0.12 0.00 0.00 0.01 0.10 22 528 6 70 48
katsuranh4 classical 29 caboara-perry 0.12 0.10 0.08 0.00 0.00 8 58 4 15 7
cyclicnh5 F4 21 caboara-perry 0.27 0.19 0.13 0.01 0.05 20 309 12 314 27
cyclicn6 F4 2 caboara-perry 4.99 1.43 1.13 0.79 2.59 21 415 48 4892 440
cyclicn5 F4 14 perturbation 0.22 0.09 0.07 0.05 0.07 20 232 8 600 176
katsuran6 F4 13 perturbation 0.26 0.05 0.04 0.01 0.18 22 528 6 537 123
katsuranh4 F4 26 perturbation 0.05 0.04 0.04 0.00 0.00 7 49 4 44 6
katsuranh4 classical 18 caboara-perry 0.14 0.12 0.10 0.00 0.00 8 58 4 15 7
katsuranh6 classical 15 caboara-perry 0.99 0.76 0.48 0.03 0.16 24 634 6 77 53
cyclicnh6 classical 27 caboara-perry 1.52 0.75 0.48 0.09 0.63 48 2580 14 153 105
cyclicn6 F4 12 caboara-perry 4.85 1.26 0.93 0.64 2.78 21 415 48 4892 440
cyclicnh6 classical 22 perturbation 0.70 0.39 0.34 0.02 0.25 34 1540 9 102 65
katsuran6 classical 2 caboara-perry 0.46 0.28 0.20 0.03 0.13 23 593 6 72 49
cyclicn4 F4 20 caboara-perry 0.02 0.02 0.01 0.00 0.00 7 30 6 29 5
katsuranh5 classical 3 perturbation 0.12 0.09 0.08 0.00 0.01 13 168 5 31 18
cyclicn4 classical 25 perturbation 0.03 0.02 0.02 0.00 0.00 7 30 6 12 5
katsuranh4 classical 13 perturbation 0.04 0.03 0.03 0.00 0.00 7 49 4 12 5
cyclicn4 F4 9 caboara-perry 0.02 0.02 0.01 0.00 0.00 7 30 6 29 5
cyclicnh6 classical 16 perturbation 0.56 0.29 0.25 0.02 0.22 34 1540 9 102 65
katsuran5 F4 22 static 0.02 0.00 0.00 0.00 0.01 13 168 5 140 22
cyclicnh5 F4 10 perturbation 0.07 0.04 0.04 0.00 0.02 12 171 7 140 19
katsuran6 classical 16 caboara-perry 0.54 0.32 0.23 0.04 0.16 23 593 6 72 49
katsuranh6 classical 20 static 0.12 0.00 0.00 0.01 0.10 22 528 6 70 48
cyclicnh6 F4 20 caboara-perry 2.91 2.40 1.06 0.03 0.43 43 2112 12 899 92
katsuran6 F4 24 perturbation 0.24 0.05 0.04 0.01 0.17 22 528 6 537 123
katsuran5 classical 12 perturbation 0.11 0.07 0.07 0.01 0.03 13 168 5 31 18
katsuranh6 F4 6 caboara-perry 0.78 0.69 0.44 0.01 0.07 22 540 6 382 64
cyclicn6 classical 4 perturbation 2.78 0.57 0.47 0.15 1.97 45 1135 9 354 255
cyclicnh6 F4 26 caboara-perry 2.97 2.39 1.13 0.03 0.52 43 2112 12 899 92
cyclicnh6 classical 13 caboara-perry 1.28 0.62 0.36 0.06 0.56 48 2580 14 153 105
cyclicn5 F4 3 static 0.07 0.00 0.00 0.02 0.03 20 232 8 364 87
cyclicnh5 F4 11 perturbation 0.06 0.04 0.04 0.00 0.01 12 171 7 140 19
cyclicn5 classical 19 perturbation 0.25 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicnh6 classical 4 perturbation 0.57 0.30 0.26 0.02 0.23 34 1540 9 102 65
cyclicn4 F4 23 static 0.01 0.00 0.00 0.00 0.00 7 30 6 29 5
cyclicnh6 F4 23 perturbation 0.21 0.05 0.04 0.01 0.13 34 1540 9 515 79
cyclicn6 classical 9 static 1.94 0.00 0.00 0.14 1.76 45 1135 9 354 255
cyclicn4 F4 18 caboara-perry 0.02 0.02 0.01 0.00 0.00 7 30 6 29 5
cyclicn6 F4 22 perturbation 0.94 0.10 0.09 0.25 0.52 45 1135 9 1710 497
cyclicnh4 F4 16 static 0.01 0.00 0.00 0.00 0.00 7 30 6 29 5
katsuran5 F4 11 static 0.02 0.00 0.00 0.00 0.01 13 168 5 140 22
katsuranh5 F4 17 static 0.02 0.00 0.00 0.00 0.01 13 168 5 140 22
katsuranh4 F4 9 caboara-perry 0.05 0.04 0.03 0.00 0.00 9 65 5 66 9
cyclicn5 F4 5 static 0.06 0.00 0.00 0.02 0.03 20 232 8 364 87
cyclicnh6 classical 8 static 2.06 0.00 0.00 0.14 1.88 99 3502 15 389 290
katsuranh4 classical 28 perturbation 0.04 0.03 0.03 0.00 0.00 7 49 4 12 5
cyclicnh5 F4 8 perturbation 0.06 0.04 0.03 0.00 0.01 12 171 7 140 19
katsuranh6 classical 24 caboara-perry 0.91 0.71 0.43 0.03 0.15 24 634 6 77 53
cyclicn6 classical 19 static 2.03 0.00 0.00 0.16 1.84 45 1135 9 354 255
katsuranh5 F4 24 caboara-perry 0.17 0.14 0.10 0.01 0.02 13 169 5 155 21
katsuranh6 classical 23 caboara-perry 0.90 0.70 0.43 0.03 0.14 24 634 6 77 53
cyclicnh5 classical 20 static 0.11 0.00 0.00 0.02 0.08 38 538 13 113 75
cyclicn6 classical 9 caboara-perry 5.03 1.68 1.22 0.39 2.84 19 360 48 406 274
katsuranh4 F4 18 perturbation 0.05 0.04 0.03 0.00 0.00 7 49 4 44 6
katsuran6 classical 6 perturbation 0.27 0.14 0.13 0.01 0.10 22 528 6 70 48
cyclicn5 classical 16 caboara-perry 0.32 0.18 0.15 0.03 0.09 10 89 15 87 46
katsuran5 classical 22 caboara-perry 0.17 0.13 0.10 0.01 0.03 12 193 6 32 16
cyclicnh4 classical 23 caboara-perry 0.05 0.04 0.03 0.00 0.00 5 21 5 8 3
cyclicnh5 F4 22 static 0.06 0.00 0.00 0.01 0.03 38 538 13 350 89
cyclicn6 classical 0 static 1.92 0.00 0.00 0.14 1.74 45 1135 9 354 255
katsuran6 F4 21 perturbation 0.17 0.05 0.04 0.02 0.09 22 528 6 537 123
cyclicnh6 F4 6 perturbation 0.31 0.05 0.04 0.01 0.22 34 1540 9 515 79
katsuran4 classical 21 static 0.01 0.00 0.00 0.00 0.00 7 49 4 12 5
katsuranh4 F4 12 static 0.01 0.00 0.00 0.00 0.00 7 49 4 44 6
katsuranh6 F4 8 caboara-perry 0.90 0.79 0.54 0.01 0.08 22 540 6 382 64
katsuranh4 classical 0 perturbation 0.05 0.04 0.04 0.00 0.00 7 49 4 12 5
cyclicn6 F4 17 static 0.90 0.00 0.00 0.22 0.58 45 1135 9 1272 351
katsuran6 F4 1 perturbation 0.32 0.12 0.10 0.02 0.14 22 528 6 537 123
cyclicnh6 F4 17 caboara-perry 3.25 2.33 1.01 0.04 0.84 43 2112 12 899 92
katsuranh4 F4 21 static 0.03 0.00 0.00 0.00 0.01 7 49 4 44 6
cyclicn5 F4 22 perturbation 0.25 0.11 0.10 0.05 0.07 20 232 8 600 176
cyclicn6 classical 15 perturbation 3.09 0.66 0.53 0.15 2.19 45 1135 9 354 255
cyclicn4 classical 19 perturbation 0.03 0.02 0.02 0.00 0.00 7 30 6 12 5
katsuran4 classical 17 caboara-perry 0.05 0.04 0.03 0.00 0.00 7 55 4 12 5
cyclicn4 classical 11 caboara-perry 0.04 0.03 0.02 0.00 0.00 5 21 5 8 3
cyclicnh5 F4 26 caboara-perry 0.25 0.19 0.13 0.01 0.04 20 309 12 314 27
katsuranh5 classical 27 perturbation 0.12 0.09 0.08 0.00 0.02 13 168 5 31 18
cyclicn5 classical 5 static 0.11 0.00 0.00 0.02 0.08 20 232 8 113 75
cyclicnh5 F4 9 caboara-perry 0.25 0.18 0.12 0.01 0.05 20 309 12 314 27
katsuranh6 F4 16 caboara-perry 0.81 0.70 0.45 0.01 0.08 22 540 6 382 64
katsuran4 classical 13 static 0.01 0.00 0.00 0.00 0.00 7 49 4 12 5
katsuran6 classical 3 caboara-perry 0.44 0.27 0.19 0.03 0.12 23 593 6 72 49
katsuranh6 classical 7 static 0.11 0.00 0.00 0.01 0.09 22 528 6 70 48
katsuranh6 F4 28 caboara-perry 0.76 0.66 0.42 0.01 0.07 22 540 6 382 64
cyclicn6 F4 2 perturbation 0.95 0.10 0.08 0.25 0.54 45 1135 9 1710 497
cyclicn6 F4 29 static 0.55 0.00 0.00 0.13 0.37 45 1135 9 1272 351
katsuran6 F4 29 static 0.08 0.00 0.00 0.01 0.06 22 528 6 389 61
cyclicn6 classical 6 caboara-perry 5.79 2.06 1.53 0.44 3.15 19 360 48 406 274
katsuranh5 classical 17 perturbation 0.12 0.09 0.08 0.00 0.01 13 168 5 31 18
cyclicnh6 F4 3 static 0.64 0.00 0.00 0.10 0.48 99 3502 15 1344 386
cyclicn6 classical 17 perturbation 2.51 0.54 0.45 0.15 1.75 45 1135 9 354 255
cyclicn5 F4 12 perturbation 0.18 0.07 0.06 0.04 0.05 20 232 8 600 176
katsuran5 F4 22 caboara-perry 0.13 0.11 0.09 0.00 0.02 13 168 5 140 22
katsuran6 classical 2 perturbation 0.26 0.14 0.13 0.01 0.10 22 528 6 70 48
katsuran5 F4 18 caboara-perry 0.15 0.12 0.11 0.00 0.01 13 168 5 140 22
cyclicnh6 classical 19 perturbation 0.58 0.31 0.27 0.02 0.22 34 1540 9 102 65
cyclicnh5 F4 20 caboara-perry 0.24 0.18 0.12 0.01 0.04 20 309 12 314 27
katsuranh6 F4 1 caboara-perry 0.77 0.67 0.42 0.01 0.07 22 540 6 382 64
cyclicnh6 F4 11 perturbation 0.22 0.05 0.05 0.01 0.13 34 1540 9 515 79
katsuran6 classical 5 perturbation 0.28 0.15 0.14 0.01 0.10 22 528 6 70 48
cyclicn6 classical 5 caboara-perry 5.24 1.66 1.21 0.41 3.04 19 360 48 406 274
cyclicn6 classical 21 perturbation 2.68 0.57 0.48 0.15 1.86 45 1135 9 354 255
cyclicn5 classical 21 static 0.11 0.00 0.00 0.02 0.08 20 232 8 113 75
katsuranh5 F4 23 perturbation 0.09 0.05 0.04 0.01 0.03 13 168 5 219 49
cyclicnh4 classical 23 perturbation 0.04 0.03 0.03 0.00 0.00 7 30 6 12 5
katsuranh4 classical 6 caboara-perry 0.10 0.08 0.07 0.00 0.00 8 58 4 15 7
katsuran5 classical 24 static 0.02 0.00 0.00 0.00 0.01 13 168 5 31 18
cyclicn4 F4 15 caboara-perry 0.02 0.02 0.01 0.00 0.00 7 30 6 29 5
cyclicn4 classical 6 static 0.01 0.00 0.00 0.00 0.00 7 30 6 12 5
katsuranh4 F4 15 static 0.01 0.00 0.00 0.00 0.00 7 49 4 44 6
cyclicnh5 classical 11 static 0.11 0.00 0.00 0.02 0.08 38 538 13 113 75
cyclicn5 classical 9 caboara-perry 0.36 0.20 0.17 0.03 0.10 10 89 15 87 46
katsuranh4 F4 8 perturbation 0.05 0.04 0.04 0.00 0.00 7 49 4 44 6
cyclicnh6 F4 10 caboara-perry 3.12 2.63 1.02 0.03 0.42 43 2112 12 899 92
cyclicnh4 F4 9 perturbation 0.01 0.00 0.00 0.00 0.00 7 30 6 43 10
katsuranh4 F4 11 perturbation 0.05 0.04 0.03 0.00 0.00 7 49 4 44 6
katsuranh5 F4 21 static 0.02 0.00 0.00 0.00 0.01 13 168 5 140 22
cyclicnh5 classical 28 perturbation 0.18 0.13 0.11 0.01 0.03 12 171 7 38 17
cyclicn6 F4 8 caboara-perry 4.46 1.14 0.85 0.82 2.34 21 415 48 4892 440
cyclicnh4 F4 17 caboara-perry 0.04 0.03 0.02 0.00 0.00 7 29 8 38 6
cyclicnh6 F4 22 static 0.69 0.00 0.00 0.10 0.53 99 3502 15 1344 386
katsuran4 F4 13 caboara-perry 0.03 0.02 0.02 0.00 0.00 7 49 4 44 6
katsuranh4 F4 23 perturbation 0.05 0.04 0.04 0.00 0.00 7 49 4 44 6
cyclicn5 F4 9 perturbation 0.18 0.07 0.06 0.05 0.05 20 232 8 600 176
cyclicnh6 F4 1 static 0.54 0.00 0.00 0.10 0.39 99 3502 15 1344 386
cyclicnh4 F4 13 caboara-perry 0.04 0.03 0.02 0.00 0.00 7 29 8 38 6
katsuranh4 classical 11 static 0.01 0.00 0.00 0.00 0.00 7 49 4 12 5
cyclicn5 classical 8 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn6 classical 21 static 2.21 0.00 0.00 0.26 1.90 45 1135 9 354 255
cyclicn4 F4 7 perturbation 0.01 0.00 0.00 0.00 0.00 7 30 6 43 10
cyclicn4 F4 27 perturbation 0.01 0.00 0.00 0.00 0.00 7 30 6 43 10
cyclicn4 classical 12 perturbation 0.03 0.03 0.02 0.00 0.00 7 30 6 12 5
cyclicnh5 classical 17 static 0.11 0.00 0.00 0.02 0.08 38 538 13 113 75
cyclicn6 F4 18 static 0.55 0.00 0.00 0.13 0.38 45 1135 9 1272 351
cyclicnh4 F4 6 perturbation 0.01 0.00 0.00 0.00 0.00 7 30 6 43 10
